orthogroup	kept	collapsed
ORTHOMCL339	cladeA_5361.p1	cladeA_13655.p1
ORTHOMCL339	cladeA_5361.p1	cladeA_13656.p1
ORTHOMCL339	cladeD_9668.p2	cladeD_10608.p2
ORTHOMCL33	cladeA_27521.p1	cladeA_27514.p1
ORTHOMCL33	cladeA_27521.p1	cladeA_27513.p1
ORTHOMCL33	cladeA_27521.p1	cladeA_27511.p1
ORTHOMCL33	cladeA_27521.p1	cladeA_27516.p1
ORTHOMCL33	cladeA_27521.p1	cladeA_27523.p1
ORTHOMCL33	cladeA_27519.p1	cladeA_27520.p1
ORTHOMCL33	cladeD_17090.p1	cladeD_6465.p1
ORTHOMCL3403	cladeA_54147.p1	cladeA_52824.p1
ORTHOMCL3407	cladeA_6823.p1	cladeA_6822.p1
ORTHOMCL340	cladeA_13775.p1	cladeA_13776.p1
ORTHOMCL3412	cladeA_43656.p1	cladeA_54604.p1
ORTHOMCL3416	cladeA_31515.p1	cladeA_8630.p1
ORTHOMCL3417	cladeA_53488.p1	cladeA_43355.p1
ORTHOMCL341	cladeB_9275.p1	cladeB_29914.p1
ORTHOMCL341	cladeA_54751.p1	cladeA_7178.p1
ORTHOMCL3422	cladeB_30929.p1	cladeB_29681.p1
ORTHOMCL3431	cladeA_49310.p1	cladeA_1723.p1
ORTHOMCL3433	cladeA_45620.p1	cladeA_46337.p1
ORTHOMCL343	cladeA_32434.p1	cladeA_46485.p1
ORTHOMCL343	cladeB_26203.p1	cladeB_1097.p1
ORTHOMCL343	cladeB_26203.p1	cladeB_26283.p1
ORTHOMCL3451	cladeA_4478.p1	cladeA_31593.p1
ORTHOMCL3459	cladeA_31063.p1	cladeA_31061.p1
ORTHOMCL345	cladeA_21091.p1	cladeA_21090.p1
ORTHOMCL3464	cladeA_12213.p1	cladeA_14783.p1
ORTHOMCL3468	cladeA_44310.p1	cladeA_3331.p1
ORTHOMCL346	cladeB_8026.p1	cladeB_24388.p1
ORTHOMCL346	cladeB_8026.p1	cladeB_19125.p1
ORTHOMCL3471	cladeA_41912.p1	cladeA_37588.p1
ORTHOMCL347	cladeA_40541.p1	cladeA_46870.p1
ORTHOMCL347	cladeB_24425.p1	cladeB_29708.p1
ORTHOMCL3483	cladeA_11511.p1	cladeA_11510.p1
ORTHOMCL3484	cladeA_24921.p1	cladeA_24923.p1
ORTHOMCL3485	cladeA_41934.p1	cladeA_14819.p1
ORTHOMCL3494	cladeA_6951.p1	cladeA_6952.p1
ORTHOMCL3495	cladeB_3554.p1	cladeB_14232.p1
ORTHOMCL349	cladeA_17768.p2	cladeA_17767.p1
ORTHOMCL3500	cladeB_9202.p1	cladeB_14858.p1
ORTHOMCL3504	cladeA_51364.p1	cladeA_36348.p1
ORTHOMCL3509	cladeA_20014.p1	cladeA_20013.p1
ORTHOMCL350	cladeA_25437.p1	cladeA_25438.p1
ORTHOMCL3512	cladeA_478.p1	cladeA_51070.p1
ORTHOMCL3513	cladeA_30279.p1	cladeA_30278.p1
ORTHOMCL3518	cladeA_16834.p1	cladeA_16833.p1
ORTHOMCL3524	cladeB_27918.p1	cladeB_10330.p1
ORTHOMCL3530	cladeA_18122.p1	cladeA_40858.p1
ORTHOMCL3531	cladeB_15839.p1	cladeB_14419.p1
ORTHOMCL3537	cladeA_6649.p1	cladeA_6648.p1
ORTHOMCL3538	cladeB_16458.p1	cladeB_12024.p1
ORTHOMCL353	cladeB_30843.p1	cladeB_7521.p1
ORTHOMCL353	cladeA_51463.p1	cladeA_37682.p1
ORTHOMCL3546	cladeA_57848.p1	cladeA_56207.p1
ORTHOMCL3548	cladeA_7471.p1	cladeA_7472.p1
ORTHOMCL354	cladeB_10093.p1	cladeB_20349.p1
ORTHOMCL3552	cladeA_34815.p1	cladeA_52108.p1
ORTHOMCL3561	cladeB_20477.p1	cladeB_20672.p1
ORTHOMCL3563	cladeA_26573.p1	cladeA_26575.p1
ORTHOMCL3564	cladeA_32898.p1	cladeA_53499.p1
ORTHOMCL356	cladeA_19243.p2	cladeA_19244.p2
ORTHOMCL3570	cladeA_16429.p1	cladeA_11049.p1
ORTHOMCL3578	cladeB_30507.p1	cladeB_20129.p1
ORTHOMCL357	cladeA_14642.p1	cladeA_14641.p1
ORTHOMCL3589	cladeA_5434.p1	cladeA_45672.p1
ORTHOMCL3590	cladeA_23225.p1	cladeA_23224.p1
ORTHOMCL3593	cladeA_26368.p1	cladeA_26367.p1
ORTHOMCL359	cladeA_3099.p1	cladeA_21373.p1
ORTHOMCL3606	cladeB_26303.p1	cladeB_24029.p1
ORTHOMCL3608	cladeA_41128.p1	cladeA_51372.p1
ORTHOMCL360	cladeA_2780.p1	cladeA_28342.p1
ORTHOMCL3616	cladeA_25852.p1	cladeA_25853.p1
ORTHOMCL361	cladeB_29245.p1	cladeB_25421.p1
ORTHOMCL3621	cladeA_16887.p1	cladeA_16889.p1
ORTHOMCL3622	cladeA_13620.p1	cladeA_13621.p2
ORTHOMCL362	cladeD_6611.p1	cladeD_19588.p1
ORTHOMCL362	cladeC_11928.p1	cladeC_490.p1
ORTHOMCL3634	cladeA_55368.p1	cladeA_6301.p1
ORTHOMCL3645	cladeA_28337.p1	cladeA_28336.p1
ORTHOMCL3646	cladeA_33623.p1	cladeA_52953.p1
ORTHOMCL364	cladeC_16246.p1	cladeC_10139.p1
ORTHOMCL364	cladeD_10799.p1	cladeD_10666.p1
ORTHOMCL3653	cladeA_24681.p1	cladeA_24682.p1
ORTHOMCL3661	cladeA_41696.p1	cladeA_57915.p2
ORTHOMCL3668	cladeA_5135.p4	cladeA_30608.p4
ORTHOMCL366	cladeC_26321.p1	cladeC_7938.p1
ORTHOMCL366	cladeC_26321.p1	cladeC_4937.p1
ORTHOMCL3670	cladeA_22860.p1	cladeA_22861.p2
ORTHOMCL3672	cladeA_10029.p1	cladeA_13708.p1
ORTHOMCL3675	cladeA_25621.p1	cladeA_25620.p1
ORTHOMCL3681	cladeB_34010.p1	cladeB_4628.p1
ORTHOMCL3687	cladeA_56268.p1	cladeA_10891.p1
ORTHOMCL368	cladeB_25427.p1	cladeB_7953.p1
ORTHOMCL3694	cladeA_711.p1	cladeA_36734.p1
ORTHOMCL3695	cladeA_5019.p1	cladeA_37398.p1
ORTHOMCL3696	cladeA_33108.p1	cladeA_55925.p1
ORTHOMCL369	cladeB_22873.p1	cladeB_21465.p1
ORTHOMCL36	cladeA_30574.p2	cladeA_30573.p1
ORTHOMCL3702	cladeB_23122.p1	cladeB_25962.p1
ORTHOMCL370	cladeA_22458.p1	cladeA_22459.p1
ORTHOMCL3714	cladeA_22718.p1	cladeA_22720.p1
ORTHOMCL3717	cladeA_2849.p1	cladeA_23973.p1
ORTHOMCL3718	cladeB_6155.p1	cladeB_6064.p1
ORTHOMCL371	cladeB_29773.p1	cladeB_22881.p1
ORTHOMCL371	cladeA_25275.p1	cladeA_25278.p1
ORTHOMCL3721	cladeA_12090.p1	cladeA_50726.p1
ORTHOMCL3726	cladeB_16665.p1	cladeB_8110.p1
ORTHOMCL3737	cladeA_14058.p1	cladeA_56641.p1
ORTHOMCL373	cladeA_17128.p1	cladeA_17129.p1
ORTHOMCL373	cladeA_17128.p1	cladeA_17127.p1
ORTHOMCL3744	cladeA_34458.p1	cladeA_50459.p1
ORTHOMCL3747	cladeA_11074.p1	cladeA_11075.p1
ORTHOMCL3751	cladeA_39646.p1	cladeA_34926.p1
ORTHOMCL3753	cladeA_31035.p1	cladeA_31036.p1
ORTHOMCL3756	cladeA_56431.p1	cladeA_31663.p1
ORTHOMCL3757	cladeA_24075.p1	cladeA_24076.p1
ORTHOMCL3768	cladeA_28273.p2	cladeA_28275.p1
ORTHOMCL376	cladeA_25186.p1	cladeA_25188.p2
ORTHOMCL376	cladeA_25186.p1	cladeA_25187.p1
ORTHOMCL3771	cladeA_28056.p1	cladeA_5068.p1
ORTHOMCL3784	cladeA_23618.p1	cladeA_23619.p1
ORTHOMCL3790	cladeA_40153.p1	cladeA_17357.p1
ORTHOMCL3793	cladeB_9164.p1	cladeB_3080.p1
ORTHOMCL3798	cladeA_13217.p1	cladeA_4330.p1
ORTHOMCL3799	cladeA_32850.p1	cladeA_55524.p1
ORTHOMCL37	cladeA_30417.p1	cladeA_30419.p1
ORTHOMCL37	cladeA_30417.p1	cladeA_30426.p1
ORTHOMCL37	cladeA_30417.p1	cladeA_30420.p1
ORTHOMCL37	cladeA_30417.p1	cladeA_30418.p1
ORTHOMCL37	cladeA_30417.p1	cladeA_30415.p1
ORTHOMCL37	cladeA_30417.p1	cladeA_30427.p1
ORTHOMCL37	cladeA_30417.p1	cladeA_30424.p1
ORTHOMCL37	cladeA_30417.p1	cladeA_30421.p1
ORTHOMCL37	cladeA_30417.p1	cladeA_30423.p1
ORTHOMCL37	cladeA_30417.p1	cladeA_30428.p1
ORTHOMCL37	cladeA_30417.p1	cladeA_30422.p1
ORTHOMCL37	cladeA_30417.p1	cladeA_30425.p1
ORTHOMCL37	cladeA_30417.p1	cladeA_30416.p1
ORTHOMCL3801	cladeC_16280.p2	cladeC_25841.p1
ORTHOMCL380	cladeB_21745.p1	cladeB_2911.p1
ORTHOMCL3812	cladeA_20589.p1	cladeA_39649.p1
ORTHOMCL3815	cladeA_1173.p1	cladeA_38441.p1
ORTHOMCL3818	cladeA_24698.p1	cladeA_24699.p1
ORTHOMCL3819	cladeA_7725.p1	cladeA_41764.p1
ORTHOMCL3824	cladeA_16545.p1	cladeA_7556.p1
ORTHOMCL3826	cladeA_27907.p1	cladeA_27908.p1
ORTHOMCL3829	cladeA_29429.p1	cladeA_29425.p1
ORTHOMCL3832	cladeA_31840.p1	cladeA_42936.p1
ORTHOMCL3839	cladeA_30110.p1	cladeA_14065.p1
ORTHOMCL3840	cladeA_49580.p1	cladeA_4024.p1
ORTHOMCL3847	cladeA_45872.p1	cladeA_55793.p1
ORTHOMCL3852	cladeA_12233.p1	cladeA_12232.p1
ORTHOMCL3855	cladeA_28209.p1	cladeA_28208.p1
ORTHOMCL3858	cladeC_5519.p1	cladeC_15120.p1
ORTHOMCL385	cladeA_23868.p1	cladeA_23865.p1
ORTHOMCL385	cladeA_23869.p1	cladeA_23867.p1
ORTHOMCL3862	cladeA_53705.p1	cladeA_44086.p2
ORTHOMCL3869	cladeB_25044.p1	cladeB_29416.p1
ORTHOMCL3873	cladeA_52524.p1	cladeA_32449.p1
ORTHOMCL3893	cladeA_45874.p1	cladeA_45573.p1
ORTHOMCL3896	cladeA_55196.p1	cladeA_57545.p1
ORTHOMCL389	cladeA_29289.p1	cladeA_29288.p1
ORTHOMCL390	cladeA_24143.p1	cladeA_24144.p2
ORTHOMCL390	cladeA_24143.p1	cladeA_24142.p1
ORTHOMCL3912	cladeB_25688.p1	cladeB_12572.p1
ORTHOMCL3918	cladeA_40908.p1	cladeA_46268.p1
ORTHOMCL392	cladeA_40390.p1	cladeA_25104.p1
ORTHOMCL393	cladeA_21705.p2	cladeA_21704.p1
ORTHOMCL393	cladeA_21705.p2	cladeA_21703.p1
ORTHOMCL3949	cladeA_10994.p1	cladeA_10993.p1
ORTHOMCL3955	cladeA_25845.p1	cladeA_25844.p1
ORTHOMCL3956	cladeA_19157.p1	cladeA_19158.p1
ORTHOMCL3958	cladeA_28399.p1	cladeA_28396.p1
ORTHOMCL3960	cladeA_20505.p1	cladeA_20504.p1
ORTHOMCL396	cladeA_55652.p1	cladeA_55117.p1
ORTHOMCL397	cladeA_27223.p1	cladeA_27222.p1
ORTHOMCL3980	cladeA_12209.p1	cladeA_7918.p1
ORTHOMCL39	cladeA_22094.p1	cladeA_10242.p1
ORTHOMCL39	cladeA_22094.p1	cladeA_10243.p1
ORTHOMCL39	cladeA_22094.p1	cladeA_18372.p1
ORTHOMCL39	cladeA_22094.p1	cladeA_22095.p1
ORTHOMCL39	cladeA_22094.p1	cladeA_22093.p1
ORTHOMCL39	cladeA_22094.p1	cladeA_22084.p1
ORTHOMCL39	cladeA_22094.p1	cladeA_22082.p1
ORTHOMCL39	cladeA_22094.p1	cladeA_22083.p1
ORTHOMCL39	cladeA_22094.p1	cladeA_52675.p1
ORTHOMCL39	cladeA_22094.p1	cladeA_43313.p1
ORTHOMCL39	cladeA_22094.p1	cladeA_39963.p1
ORTHOMCL3	cladeA_41133.p1	cladeA_9778.p1
ORTHOMCL3	cladeA_41133.p1	cladeA_3369.p1
ORTHOMCL3	cladeA_41133.p1	cladeA_13875.p1
ORTHOMCL3	cladeA_41133.p1	cladeA_38113.p1
ORTHOMCL3	cladeA_41133.p1	cladeA_53608.p1
ORTHOMCL3	cladeA_41133.p1	cladeA_19286.p1
ORTHOMCL3	cladeA_41133.p1	cladeA_26403.p1
ORTHOMCL3	cladeA_41133.p1	cladeA_40121.p1
ORTHOMCL3	cladeA_41133.p1	cladeA_23765.p1
ORTHOMCL3	cladeA_41133.p1	cladeA_25587.p1
ORTHOMCL3	cladeA_41133.p1	cladeA_22051.p1
ORTHOMCL3	cladeA_41133.p1	cladeA_34271.p1
ORTHOMCL3	cladeA_41133.p1	cladeA_48084.p1
ORTHOMCL3	cladeA_41133.p1	cladeA_27195.p1
ORTHOMCL3	cladeA_41133.p1	cladeA_49349.p1
ORTHOMCL3	cladeA_41133.p1	cladeA_18406.p2
ORTHOMCL3	cladeA_41133.p1	cladeA_20061.p1
ORTHOMCL3	cladeA_41133.p1	cladeA_43993.p1
ORTHOMCL3	cladeA_41133.p1	cladeA_34321.p1
ORTHOMCL3	cladeA_41133.p1	cladeA_36894.p1
ORTHOMCL3	cladeA_41133.p1	cladeA_41513.p1
ORTHOMCL3	cladeA_41133.p1	cladeA_27196.p1
ORTHOMCL3	cladeA_41133.p1	cladeA_27199.p1
ORTHOMCL3	cladeA_41133.p1	cladeA_53129.p1
ORTHOMCL3	cladeA_25477.p1	cladeA_34206.p1
ORTHOMCL3	cladeA_25477.p1	cladeA_20319.p1
ORTHOMCL3	cladeA_25477.p1	cladeA_23604.p1
ORTHOMCL3	cladeA_25477.p1	cladeA_14239.p1
ORTHOMCL3	cladeA_25477.p1	cladeA_58565.p1
ORTHOMCL3	cladeA_25477.p1	cladeA_25476.p1
ORTHOMCL3	cladeA_25477.p1	cladeA_15149.p1
ORTHOMCL3	cladeA_25477.p1	cladeA_38289.p1
ORTHOMCL3	cladeA_25477.p1	cladeA_25981.p1
ORTHOMCL3	cladeA_25477.p1	cladeA_27642.p1
ORTHOMCL3	cladeA_25477.p1	cladeA_17889.p1
ORTHOMCL3	cladeA_25477.p1	cladeA_28534.p1
ORTHOMCL3	cladeA_25477.p1	cladeA_28526.p1
ORTHOMCL3	cladeA_25477.p1	cladeA_28529.p1
ORTHOMCL3	cladeA_25477.p1	cladeA_28527.p1
ORTHOMCL3	cladeA_25477.p1	cladeA_27641.p1
ORTHOMCL3	cladeA_25477.p1	cladeA_27200.p1
ORTHOMCL3	cladeA_25477.p1	cladeA_27193.p1
ORTHOMCL3	cladeA_27649.p1	cladeA_27646.p2
ORTHOMCL3	cladeA_27643.p1	cladeA_58143.p1
ORTHOMCL3	cladeA_27643.p1	cladeA_53299.p1
ORTHOMCL3	cladeA_28531.p1	cladeA_18492.p1
ORTHOMCL3	cladeA_28531.p1	cladeA_24252.p1
ORTHOMCL3	cladeA_34249.p1	cladeA_27197.p1
ORTHOMCL3	cladeA_34249.p1	cladeA_43306.p1
ORTHOMCL3	cladeA_34249.p1	cladeA_37907.p1
ORTHOMCL3	cladeA_34249.p1	cladeA_48639.p1
ORTHOMCL3	cladeA_34249.p1	cladeA_11737.p1
ORTHOMCL3	cladeA_34249.p1	cladeA_28184.p1
ORTHOMCL3	cladeA_34249.p1	cladeA_46340.p1
ORTHOMCL3	cladeA_20759.p1	cladeA_53721.p1
ORTHOMCL3	cladeA_27202.p1	cladeA_27205.p1
ORTHOMCL4000	cladeB_28925.p1	cladeB_22422.p1
ORTHOMCL4001	cladeA_24083.p1	cladeA_24085.p1
ORTHOMCL4002	cladeA_50756.p1	cladeA_2100.p1
ORTHOMCL400	cladeA_28416.p1	cladeA_28419.p1
ORTHOMCL400	cladeA_28418.p1	cladeA_28420.p2
ORTHOMCL400	cladeA_28418.p1	cladeA_28417.p1
ORTHOMCL401	cladeA_34512.p1	cladeA_31584.p1
ORTHOMCL401	cladeA_34512.p1	cladeA_22745.p1
ORTHOMCL401	cladeA_34512.p1	cladeA_22742.p1
ORTHOMCL4027	cladeA_45070.p1	cladeA_54432.p1
ORTHOMCL4042	cladeA_49529.p1	cladeA_49084.p1
ORTHOMCL4043	cladeB_27255.p1	cladeB_2990.p1
ORTHOMCL4046	cladeA_49620.p1	cladeA_6388.p1
ORTHOMCL4049	cladeA_14622.p1	cladeA_14623.p1
ORTHOMCL4051	cladeA_39926.p1	cladeA_58162.p1
ORTHOMCL4054	cladeB_26900.p1	cladeB_33751.p1
ORTHOMCL4074	cladeB_27797.p1	cladeB_37588.p1
ORTHOMCL4083	cladeB_15824.p1	cladeB_20570.p1
ORTHOMCL4085	cladeA_2254.p1	cladeA_2255.p1
ORTHOMCL408	cladeA_9807.p1	cladeA_9806.p1
ORTHOMCL40	cladeB_24202.p1	cladeB_36536.p1
ORTHOMCL40	cladeB_24202.p1	cladeB_26470.p1
ORTHOMCL40	cladeA_24057.p1	cladeA_24056.p1
ORTHOMCL40	cladeA_29615.p1	cladeA_35876.p1
ORTHOMCL40	cladeA_29615.p1	cladeA_29614.p1
ORTHOMCL40	cladeA_29615.p1	cladeA_10198.p1
ORTHOMCL40	cladeA_29615.p1	cladeA_28368.p1
ORTHOMCL40	cladeA_29615.p1	cladeA_28367.p1
ORTHOMCL4100	cladeA_31296.p1	cladeA_33927.p1
ORTHOMCL410	cladeA_25113.p1	cladeA_25114.p1
ORTHOMCL4117	cladeB_30989.p1	cladeB_25787.p1
ORTHOMCL4122	cladeA_15454.p1	cladeA_15453.p1
ORTHOMCL4125	cladeB_29173.p1	cladeB_33997.p1
ORTHOMCL4129	cladeA_18315.p1	cladeA_31712.p1
ORTHOMCL4138	cladeB_39841.p1	cladeB_16281.p1
ORTHOMCL413	cladeA_22361.p1	cladeA_22362.p1
ORTHOMCL4143	cladeA_6374.p1	cladeA_34935.p1
ORTHOMCL4148	cladeB_4141.p1	cladeB_5808.p1
ORTHOMCL4153	cladeA_46422.p1	cladeA_58426.p1
ORTHOMCL415	cladeA_49199.p1	cladeA_3333.p1
ORTHOMCL4168	cladeA_13957.p1	cladeA_13956.p1
ORTHOMCL416	cladeA_57300.p1	cladeA_29295.p1
ORTHOMCL4171	cladeA_26835.p1	cladeA_26836.p1
ORTHOMCL4181	cladeA_25927.p1	cladeA_13095.p2
ORTHOMCL4185	cladeA_50329.p1	cladeA_23142.p1
ORTHOMCL418	cladeA_25042.p1	cladeA_25041.p1
ORTHOMCL4195	cladeB_24383.p1	cladeB_25999.p1
ORTHOMCL4197	cladeA_40237.p1	cladeA_54458.p1
ORTHOMCL4199	cladeA_11784.p1	cladeA_11785.p1
ORTHOMCL419	cladeA_26786.p1	cladeA_26787.p1
ORTHOMCL419	cladeA_26786.p1	cladeA_26785.p1
ORTHOMCL41	cladeA_20665.p1	cladeA_20666.p1
ORTHOMCL41	cladeA_20665.p1	cladeA_20664.p1
ORTHOMCL41	cladeA_20665.p1	cladeA_20668.p1
ORTHOMCL41	cladeA_20665.p1	cladeA_20667.p1
ORTHOMCL41	cladeA_20665.p1	cladeA_40012.p1
ORTHOMCL41	cladeA_20665.p1	cladeA_2519.p1
ORTHOMCL41	cladeA_20665.p1	cladeA_20663.p1
ORTHOMCL41	cladeB_26942.p1	cladeB_20950.p1
ORTHOMCL41	cladeB_26942.p1	cladeB_28748.p1
ORTHOMCL41	cladeD_6248.p1	cladeD_6484.p1
ORTHOMCL4215	cladeA_28147.p1	cladeA_28146.p1
ORTHOMCL4235	cladeA_27969.p1	cladeA_27968.p1
ORTHOMCL4237	cladeA_54821.p1	cladeA_35960.p1
ORTHOMCL423	cladeA_24934.p1	cladeA_24932.p1
ORTHOMCL423	cladeA_24934.p1	cladeA_24931.p1
ORTHOMCL4249	cladeA_367.p1	cladeA_368.p1
ORTHOMCL424	cladeB_13438.p1	cladeB_35181.p1
ORTHOMCL4251	cladeA_26878.p1	cladeA_40680.p1
ORTHOMCL4255	cladeA_56370.p1	cladeA_15617.p1
ORTHOMCL4258	cladeA_23486.p1	cladeA_23485.p2
ORTHOMCL4263	cladeA_25043.p1	cladeA_25044.p1
ORTHOMCL427	cladeA_16835.p1	cladeA_54390.p1
ORTHOMCL427	cladeA_16835.p1	cladeA_40425.p1
ORTHOMCL4290	cladeA_32060.p1	cladeA_40361.p1
ORTHOMCL4294	cladeA_15567.p1	cladeA_49571.p1
ORTHOMCL429	cladeA_11384.p1	cladeA_36881.p1
ORTHOMCL429	cladeA_11384.p1	cladeA_11385.p1
ORTHOMCL42	cladeA_54969.p1	cladeA_50872.p1
ORTHOMCL4301	cladeA_54849.p1	cladeA_41634.p1
ORTHOMCL4309	cladeA_48995.p1	cladeA_42001.p1
ORTHOMCL4315	cladeA_12657.p1	cladeA_12656.p1
ORTHOMCL4321	cladeC_4687.p1	cladeC_528.p1
ORTHOMCL4322	cladeA_27781.p1	cladeA_27782.p1
ORTHOMCL433	cladeA_23416.p2	cladeA_23415.p2
ORTHOMCL4340	cladeA_26417.p1	cladeA_26416.p1
ORTHOMCL4347	cladeA_17173.p1	cladeA_17174.p1
ORTHOMCL4357	cladeA_14258.p1	cladeA_14259.p1
ORTHOMCL435	cladeA_27995.p1	cladeA_27998.p1
ORTHOMCL435	cladeA_27995.p1	cladeA_27997.p1
ORTHOMCL4360	cladeB_27370.p1	cladeB_15689.p1
ORTHOMCL4368	cladeA_51775.p1	cladeA_43928.p1
ORTHOMCL4370	cladeA_55012.p1	cladeA_45307.p1
ORTHOMCL4374	cladeB_25888.p1	cladeB_24896.p1
ORTHOMCL4377	cladeA_38718.p1	cladeA_53039.p1
ORTHOMCL4379	cladeA_12938.p1	cladeA_12937.p1
ORTHOMCL4384	cladeA_49579.p1	cladeA_16700.p1
ORTHOMCL438	cladeA_25682.p1	cladeA_25681.p1
ORTHOMCL4396	cladeA_27684.p1	cladeA_26049.p1
ORTHOMCL4397	cladeA_3117.p1	cladeA_18444.p1
ORTHOMCL4399	cladeB_36802.p1	cladeB_9935.p1
ORTHOMCL43	cladeA_23663.p1	cladeA_23661.p1
ORTHOMCL43	cladeA_30879.p1	cladeA_30876.p1
ORTHOMCL43	cladeD_22643.p1	cladeD_20499.p1
ORTHOMCL43	cladeD_22643.p1	cladeD_17205.p1
ORTHOMCL4408	cladeA_14030.p1	cladeA_14031.p1
ORTHOMCL440	cladeA_28944.p1	cladeA_28943.p1
ORTHOMCL440	cladeB_4380.p1	cladeB_28157.p1
ORTHOMCL4410	cladeB_10860.p1	cladeB_12966.p1
ORTHOMCL4417	cladeA_22334.p1	cladeA_22333.p1
ORTHOMCL441	cladeA_25761.p1	cladeA_35124.p1
ORTHOMCL441	cladeA_25761.p1	cladeA_25760.p1
ORTHOMCL4424	cladeB_15484.p1	cladeB_28852.p1
ORTHOMCL4427	cladeB_19589.p1	cladeB_27757.p1
ORTHOMCL4431	cladeA_24306.p1	cladeA_24307.p1
ORTHOMCL4446	cladeA_55034.p1	cladeA_31836.p1
ORTHOMCL4455	cladeA_11116.p1	cladeA_11117.p1
ORTHOMCL4458	cladeA_41275.p1	cladeA_44553.p1
ORTHOMCL4466	cladeA_46571.p1	cladeA_56135.p1
ORTHOMCL446	cladeA_22207.p1	cladeA_22208.p1
ORTHOMCL446	cladeA_22207.p1	cladeA_22206.p1
ORTHOMCL4474	cladeA_45984.p1	cladeA_33528.p1
ORTHOMCL4475	cladeD_8484.p1	cladeD_9123.p1
ORTHOMCL4480	cladeA_22892.p1	cladeA_22893.p1
ORTHOMCL4488	cladeA_54521.p1	cladeA_30558.p1
ORTHOMCL448	cladeA_32500.p1	cladeA_55741.p1
ORTHOMCL448	cladeD_6535.p1	cladeD_7065.p1
ORTHOMCL4491	cladeA_50456.p1	cladeA_24744.p1
ORTHOMCL4493	cladeA_24708.p2	cladeA_24709.p1
ORTHOMCL4495	cladeA_29966.p1	cladeA_29967.p1
ORTHOMCL44	cladeA_8445.p1	cladeA_8444.p1
ORTHOMCL44	cladeB_19081.p1	cladeB_22822.p1
ORTHOMCL44	cladeA_26214.p1	cladeA_58052.p1
ORTHOMCL44	cladeA_26214.p1	cladeA_27132.p1
ORTHOMCL44	cladeA_26214.p1	cladeA_27131.p1
ORTHOMCL44	cladeA_26214.p1	cladeA_26656.p1
ORTHOMCL44	cladeA_26214.p1	cladeA_26657.p1
ORTHOMCL44	cladeA_26214.p1	cladeA_26216.p1
ORTHOMCL44	cladeA_26214.p1	cladeA_26217.p1
ORTHOMCL44	cladeA_26214.p1	cladeA_26219.p1
ORTHOMCL44	cladeA_26214.p1	cladeA_26215.p1
ORTHOMCL44	cladeA_26214.p1	cladeA_26218.p1
ORTHOMCL450	cladeA_28612.p1	cladeA_28610.p1
ORTHOMCL450	cladeA_28612.p1	cladeA_28611.p1
ORTHOMCL4518	cladeB_6214.p1	cladeB_3251.p1
ORTHOMCL451	cladeA_26581.p1	cladeA_26582.p1
ORTHOMCL451	cladeD_17416.p1	cladeD_10350.p1
ORTHOMCL4523	cladeB_4066.p1	cladeB_33021.p1
ORTHOMCL4525	cladeB_15733.p1	cladeB_36860.p1
ORTHOMCL4528	cladeA_42674.p1	cladeA_38032.p1
ORTHOMCL452	cladeA_14433.p1	cladeA_14432.p1
ORTHOMCL452	cladeB_30436.p1	cladeB_29282.p1
ORTHOMCL4537	cladeA_41480.p1	cladeA_45604.p1
ORTHOMCL4538	cladeA_55563.p1	cladeA_4027.p1
ORTHOMCL453	cladeA_41361.p1	cladeA_23235.p1
ORTHOMCL4541	cladeA_15343.p1	cladeA_15342.p1
ORTHOMCL4550	cladeA_56095.p1	cladeA_28546.p1
ORTHOMCL4552	cladeA_44594.p1	cladeA_39351.p1
ORTHOMCL4556	cladeA_18236.p1	cladeA_18235.p1
ORTHOMCL4563	cladeD_17453.p1	cladeD_10656.p1
ORTHOMCL4564	cladeA_30632.p1	cladeA_30633.p1
ORTHOMCL4571	cladeB_25694.p1	cladeB_16824.p1
ORTHOMCL4572	cladeA_17544.p1	cladeA_53618.p1
ORTHOMCL4581	cladeA_12382.p1	cladeA_12383.p1
ORTHOMCL4582	cladeB_26641.p1	cladeB_38094.p1
ORTHOMCL4586	cladeA_12015.p1	cladeA_12014.p1
ORTHOMCL458	cladeA_23328.p1	cladeA_23329.p1
ORTHOMCL4597	cladeB_29994.p1	cladeB_28323.p1
ORTHOMCL459	cladeA_22065.p1	cladeA_22064.p1
ORTHOMCL45	cladeA_24748.p1	cladeA_24747.p1
ORTHOMCL45	cladeA_26073.p1	cladeA_26072.p1
ORTHOMCL45	cladeA_42327.p1	cladeA_24409.p1
ORTHOMCL45	cladeA_42327.p1	cladeA_24408.p1
ORTHOMCL45	cladeA_42327.p1	cladeA_24407.p1
ORTHOMCL460	cladeA_24523.p1	cladeA_24522.p1
ORTHOMCL4614	cladeB_26709.p1	cladeB_22919.p1
ORTHOMCL4625	cladeA_50665.p1	cladeA_38329.p1
ORTHOMCL462	cladeA_19896.p2	cladeA_42322.p1
ORTHOMCL462	cladeA_19896.p2	cladeA_19897.p2
ORTHOMCL4635	cladeA_25303.p1	cladeA_25304.p1
ORTHOMCL4643	cladeB_5560.p1	cladeB_5120.p1
ORTHOMCL4646	cladeA_21821.p1	cladeA_21822.p1
ORTHOMCL464	cladeA_24002.p1	cladeA_23999.p1
ORTHOMCL464	cladeC_17541.p1	cladeC_5142.p1
ORTHOMCL465	cladeA_24104.p1	cladeA_24101.p1
